Index,Time,Difference,Hz,AveHz,Position-X,Position-Y,Position-Z,Velocity-X,Velocity-Y,Velocity-Z
361,18.69552445,0.050194502,19.92250072,19.30943424,16167,2673,1286,1150.734016,-330.4472681,1411.204215
362,18.74621296,0.050688505,19.72833873,19.31056693,16214,2735,1048,1055.491669,461.2889518,-1184.496207
363,18.79765248,0.051439524,19.44030442,19.31092195,16246,2669,1271,905.8238264,-326.8842504,1429.6263
364,18.8484695,0.050817013,19.67844911,19.31191284,16296,2753,1011,890.0285826,515.9015235,-1303.537437
365,18.9008081,0.0523386,19.10635739,19.31134363,16335,2677,1226,810.5857755,-303.9696658,1005.438125
366,18.95129061,0.050482512,19.80884013,19.31266886,16386,2726,1000,854.3105578,206.7509569,-1115.674975
367,19.00175667,0.050466061,19.8152974,19.31400377,16430,2645,1245,846.6264418,-352.7610174,772.1546715
368,19.05365753,0.051900864,19.26750211,19.31387711,16482,2742,933,920.1316203,284.6169842,-1317.815626
369,19.10356855,0.049911022,20.03565457,19.31576286,16546,2628,1326,986.3856197,-493.1928098,1242.845881
370,19.15520883,0.051640272,19.36473141,19.31589488,16606,2773,931,1063.171312,376.6215717,-1157.326705
371,19.20805097,0.05284214,18.92429028,19.31481755,16630,2550,1353,946.221014,-682.5200757,1368.918106
372,19.25988555,0.051834583,19.29213928,19.31475652,16717,2751,1273,1113.33078,411.1953405,108.6176371
373,19.31020498,0.050319433,19.87303783,19.31621132,16804,2884,1136,1246.634011,549.7578556,785.9214414
374,19.35959935,0.049394369,20.24522264,19.31858161,16877,2891,1285,1295.559072,1029.401921,-160.4771056
375,19.41498303,0.055383682,18.05585977,19.31497954,16945,2962,1183,1310.575025,730.6745714,974.2327619
376,19.46897602,0.053992987,18.52092395,19.3127774,17016,2921,1380,1476.872658,1419.481233,103.3045641
377,19.52169371,0.052717686,18.96896623,19.31184894,17066,2942,960,1320.164948,722.4971492,-1183.987475
378,19.57284522,0.051151514,19.54976345,19.31247071,17089,2589,1664,1069.188357,-1106.703738,1980.812114
379,19.62274814,0.049902916,20.03890917,19.31431813,17134,2863,466,989.5790854,-107.8140638,-3153.561366
380,19.67535853,0.052610397,19.00764964,19.31349812,17161,2464,1581,837.2802397,-1930.396108,1542.766368
381,19.72836995,0.053011417,18.86386083,19.31228991,17233,2616,1262,839.9610716,-1180.590446,-456.7530251
382,19.78084421,0.05247426,19.05696228,19.31161258,17288,2607,1135,853.8502958,-1288.467789,673.0801881
383,19.83175039,0.050906181,19.64397984,19.31246574,17355,2596,1174,1018.170826,26.7939691,-1875.577837
384,19.88300252,0.051252127,19.51138547,19.31297849,17396,2523,1103,1009.420038,-1309.934401,2454.200627
385,19.93353057,0.050528049,19.79098759,19.31419016,17447,2465,1101,1115.223781,3.899383851,-1871.704248
386,19.98395658,0.050426006,19.83103706,19.31549433,17502,2469,1112,1059.512065,-578.9898645,-590.8059842
387,20.03544402,0.051487446,19.42221029,19.31576857,17559,2494,1086,1064.343553,-443.8037692,-192.4458822
388,20.08686805,0.051424026,19.44616298,19.31610239,17617,2493,1136,1028.128698,-404.1879996,-149.1179028
389,20.13937807,0.052510023,19.04398324,19.31539289,17664,2510,1109,1041.547739,-50.52283808,23.31823296
390,20.19077039,0.051392317,19.45816149,19.31575628,17703,2509,1156,990.2626801,170.2013981,212.7517477
391,20.24061608,0.049845695,20.06191287,19.31759381,17745,2550,1145,947.4974233,315.8324744,128.6724896
392,20.29125404,0.05063796,19.74803075,19.31866799,17795,2540,1256,923.7423494,180.0514749,665.4076246
393,20.34161687,0.050362825,19.85591539,19.31999814,17853,2601,1064,933.5498516,427.2177287,-284.8118191
394,20.39213943,0.050522566,19.79313567,19.32117036,17903,2510,1370,949.5004455,0,1036.90216
395,20.4461205,0.053981066,18.52501402,19.31906838,17977,2692,1032,1066.643738,712.3934455,-482.7146844
396,20.49638677,0.050266266,19.89405783,19.32047851,18041,2604,1464,1154.374576,210.5953619,1244.072601
397,20.54665184,0.050265074,19.89452964,19.32188286,18123,2782,946,1279.78168,944.2291665,-1209.549759
398,20.5971303,0.050478458,19.81043066,19.32308017,0,0,0,-69673.34902,-10150.69629,-4152.38018
399,20.62000346,0.022873163,43.7193575,19.35014224,18165,2517,1673,1205.408503,32.20557068,1394.041131
400,20.67125297,0.051249504,19.51238393,19.35054448,18242,2778,671,1212.355507,393.4436741,-1651.548446
401,20.72178197,0.050529003,19.79061406,19.35161757,18286,2431,1615,1119.167794,-790.2695036,689.7728037
402,20.77280784,0.051025867,19.59790298,19.35222254,18358,2600,886,1070.142502,-828.7912144,-273.2278729
403,20.82417679,0.051368952,19.46701198,19.3525057,18424,2439,1316,72189.64521,9556.586228,5156.403229
404,20.87599039,0.051813602,19.29995122,19.35237526,18509,2507,1047,1344.160699,-39.07443891,-2446.059876
405,20.92748547,0.051495075,19.41933273,19.35254002,18588,2471,1242,1345.626128,-1193.951506,2220.67202
406,20.97996879,0.05248332,19.05367259,19.35179238,18665,2514,1157,1463.596302,320.5237285,-1768.673104
407,21.03278112,0.052812338,18.93496937,19.35074575,18731,2515,1236,1430.459242,-325.9759666,1342.25398
408,21.08297205,0.050190926,19.92392027,19.35211027,18791,2581,1134,1418.483171,548.8409001,-703.4439706
409,21.13272977,0.049757719,20.09738427,19.35386505,18838,2564,1295,1282.374207,222.1742547,966.6528978
410,21.18326044,0.050530672,19.78996041,19.35490531,18885,2642,1116,1168.76416,672.9248197,-495.8393408
411,21.23498034,0.051719904,19.33491603,19.35485662,18918,2577,1369,1000.992978,249.259121,838.7767245
412,21.2850554,0.050075054,19.97002333,19.35630386,18968,2687,1007,938.2267303,680.9071629,-906.5566297
413,21.33803916,0.052983761,18.87370742,19.35510554,19006,2548,1502,837.7600223,-128.586422,1433.933434
414,21.38955784,0.051518679,19.41043571,19.35523881,19066,2747,827,884.1604504,709.6550984,-1814.855661
415,21.44298649,0.05342865,18.71655005,19.35364741,19104,2504,1629,842.2828143,-530.7535542,1973.018647
416,21.49351025,0.050523758,19.79266865,19.3546794,19182,2741,839,1013.169052,629.3928958,-2034.013627
417,21.54494452,0.051434278,19.44228692,19.35488855,19236,2553,1480,1036.222526,-518.1112631,1828.855429
418,21.59701824,0.052073717,19.20354558,19.35452363,19306,2687,1056,1156.847263,536.0058987,-1719.846265
419,21.64795232,0.050934076,19.63322146,19.35517936,19369,2599,1319,1182.636151,-577.6572616,1920.320086
420,21.70096159,0.053009272,18.86462442,19.35398108,19443,2611,1141,1307.294498,412.6268769,-1881.887065
421,21.7524879,0.051526308,19.40756164,19.354108,19513,2547,1316,1275.877885,-747.7954978,1838.651817
422,21.80293417,0.050446272,19.82307042,19.35519305,19587,2606,1093,1363.66333,205.9092778,-1503.526236
423,21.8556478,0.052713633,18.97042475,19.35426503,19650,2522,1403,1325.016772,-635.5458354,1336.572151
424,21.90877128,0.053123474,18.82407008,19.35297944,19721,2640,1024,1355.086014,157.8367232,-1135.654472
425,21.96201658,0.053245306,18.78099827,19.35159271,19775,2498,1465,1267.60687,-431.4445068,1237.062126
426,22.01415062,0.052134037,19.18132677,19.35118949,19836,2667,886,1223.389562,454.5100541,-1628.661027
427,22.06639075,0.052240133,19.14237076,19.35069513,19873,2410,1671,1085.682817,-744.0343778,2194.142196
428,22.11820602,0.051815271,19.29932959,19.35057479,19941,2671,690,1111.563399,569.1510187,-2723.521318
429,22.17030597,0.052099943,19.19387891,19.35020656,19971,2396,1589,960.2025574,-937.157696,2170.05778
430,22.22322631,0.052920341,18.89632553,19.34912573,20036,2535,1046,998.6813899,141.5755227,-1603.247136
431,22.27544403,0.052217722,19.15058648,19.34866032,20095,2434,1347,991.1349012,-891.6387335,1764.143589
432,22.32646155,0.051017523,19.6011085,19.34923718,20146,2483,1126,1048.711651,280.4247271,-2093.581867
433,22.37973404,0.053272486,18.77141617,19.34786174,20181,2425,1338,916.7825411,-939.7021046,2475.312861
434,22.43233442,0.052600384,19.01126814,19.34707248,20227,2487,1117,979.3976706,348.1452657,-1805.764455
435,22.4853344,0.052999973,18.86793403,19.34594311,20281,2420,1302,933.8208518,-438.3240733,975.7475023
436,22.53731775,0.051983356,19.23692635,19.34569166,20333,2456,1202,902.9850707,83.46920822,-550.1379632
437,22.5890944,0.051776648,19.3137263,19.34561839,20383,2419,1319,905.6155569,-244.554412,737.4843986
438,22.64146471,0.05237031,19.09478869,19.34503821,20438,2462,1220,983.119197,141.5385614,-451.39325
439,22.69243312,0.050968409,19.61999654,19.34565578,20489,2411,1399,1012.077706,-293.5797927,1089.335546
440,22.74595237,0.053519249,18.68486609,19.344101,20559,2522,1059,1065.978433,391.1143892,-931.7725156
441,22.79878521,0.052832842,18.92762086,19.34313587,20609,2323,1661,1052.978911,-507.4137507,1751.149711
442,22.85010171,0.0513165,19.48690978,19.34345876,20689,2646,707,1173.329759,870.4112921,-2346.659519
443,22.90325046,0.053148746,18.81511919,19.3422327,20729,2312,1799,1104.273507,-569.2131477,2197.16275
444,22.95392323,0.05067277,19.73446506,19.34309859,20811,2565,952,1238.635081,592.3906907,-1719.47168
445,23.0065248,0.052601576,19.0108373,19.34233892,20863,2374,1462,1170.696438,-569.9443187,1551.942976
446,23.06031299,0.053788185,18.59144341,19.34058745,20935,2459,1151,1240.656561,517.5745162,-1940.904436
447,23.11327434,0.052961349,18.8816941,19.33953595,21001,2382,1340,1188.436286,-1005.599935,2411.154389
448,23.16612935,0.052855015,18.91968064,19.33857803,21080,2423,1211,1323.241729,418.4610595,-2216.712639
449,23.21863484,0.052505493,19.04562627,19.33791556,21142,2378,1319,1248.408594,-705.2942811,1384.187172
450,23.26959181,0.050956964,19.62440287,19.33854292,21203,2392,1175,1299.701506,68.80772677,-1097.100977
451,23.3196249,0.050033092,19.98677176,19.33993372,21256,2309,1366,1244.484114,-581.5346327,833.5329735
452,23.36965799,0.050033092,19.98677176,19.34131856,21316,2388,1055,1238.154968,23.58390415,-1120.235447
453,23.41969299,0.050035,19.98600985,19.34269592,21354,2255,1501,1090.231859,-668.4633299,1153.895034
454,23.46972632,0.050033331,19.98667651,19.34406877,21410,2443,883,1071.27948,259.825247,-1742.827811
455,23.52175903,0.052032709,19.21868027,19.3437914,21437,2150,1729,926.117711,-957.779855,2192.60347
456,23.57179189,0.050032854,19.986867,19.34515637,21502,2442,783,973.6120753,526.3837643,-2307.381463
457,23.62182713,0.050035238,19.98591462,19.34651361,21527,2180,1592,835.0890471,-823.2157431,2125.321414
458,23.67185998,0.050032854,19.986867,19.34786706,21590,2342,1043,934.0354504,344.3266279,-1812.662018
459,23.72189307,0.050033092,19.98677176,19.34921461,21629,2214,1398,875.4133027,-915.3865129,2058.620324
460,23.7719264,0.050033331,19.98667651,19.35055629,21669,2274,1166,927.3762664,495.6666251,-2250.486371
461,23.8219595,0.050033092,19.98677176,19.35189253,21702,2198,1355,799.4708702,-975.3544617,2286.486689
462,23.87199283,0.050033331,19.98667651,19.35322297,21754,2261,1141,907.3972757,323.784931,-1802.802517
463,23.92502761,0.053034782,18.85555016,19.35211978,21795,2169,1392,807.3467104,-681.321858,1374.458546
464,23.97706199,0.052034378,19.21806385,19.35182885,21861,2269,1051,904.7674542,214.4922844,-1353.251322
465,24.02909613,0.05203414,19.21815191,19.35153938,21914,2121,1567,946.2353377,-590.9143129,1548.736206
466,24.07912922,0.050033092,19.98677176,19.35285931,22003,2364,839,1162.519039,641.1234566,-1992.889781
467,24.12967372,0.0505445,19.78454615,19.35376356,22059,2114,1777,1192.302162,-574.6505501,2486.243196
468,24.18248725,0.05281353,18.93454197,19.352848,22151,2391,915,1386.39229,864.548001,-1857.609894
469,24.23308516,0.050597906,19.76366369,19.35370577,22192,2160,1579,1298.109028,-427.4739698,2070.699597
470,24.28558993,0.052504778,19.04588572,19.35304027,22268,2277,1148,1371.689529,604.4733517,-1623.553426
471,24.33637619,0.050786257,19.69036632,19.35374422,22332,2182,1406,1273.327789,-704.3940958,2194.458529
472,24.38747287,0.051096678,19.570744,19.35419888,0,0,0,-86089.94193,-8250.334885,-6935.120667
473,24.43358588,0.046113014,21.68585196,19.35859936,22441,2163,1440,1157.103038,-909.7223886,2094.7555
474,24.49282146,0.059235573,16.88174778,19.35260913,22513,2288,1119,1239.193719,494.1333211,-1775.791623
475,24.54285431,0.050032854,19.986867,19.35390212,22566,2134,1475,1154.601763,-554.0538659,1266.962337
476,24.59694338,0.054089069,18.48802377,19.35199804,0,0,0,-85289.33242,-8333.392591,-5369.729598
477,24.64078403,0.043840647,22.80988248,19.35815027,0,0,0,0,0,0
478,24.68649817,0.04571414,21.87506976,19.36281107,22740,2067,1312,1235.047827,-396.537095,-528.7161266
479,24.74502397,0.058525801,17.08648131,19.3574272,22859,1891,1303,1369.147104,-1570.957804,728.1013499
480,24.79843569,0.053411722,18.72248187,19.35605963,22866,2146,968,1191.112457,47.6444983,-2012.980053
481,24.84923339,0.050797701,19.68593032,19.35673397,22857,2001,1604,87722.02359,7679.5629,6155.93148
482,24.90245652,0.053223133,18.78882249,19.35552019,22889,2336,642,84790.42102,8653.520184,2378.236283
483,24.9528985,0.05044198,19.82475694,19.35646875,22892,1980,1815,584.9682315,-334.817343,1935.783029
484,25.00345659,0.05055809,19.77922813,19.35732358,22962,2207,1099,401.9102354,1233.044994,-796.0163885
485,25.05740142,0.053944826,18.53745895,19.35555854,23009,2100,1305,549.5560491,-176.7802675,1295.107612
486,25.10927391,0.051872492,19.27804053,19.3553984,23073,2095,1209,835.5196883,363.6057903,-1527.917948
487,25.15993857,0.050664663,19.73762253,19.35616808,23136,2086,1240,954.4046164,-965.9965753,2310.663808
488,25.20943022,0.049491644,20.20543108,19.35783537,0,0,0,-88912.3546,-7690.305002,-7049.446252
489,25.25790977,0.048479557,20.62725118,19.36027187,23265,2145,1116,1208.927173,-247.3712366,67.82759714
490,25.31770611,0.059796333,16.72343344,19.35404408,23338,2063,1372,1262.760759,-142.0126082,257.1579661
491,25.36995125,0.05224514,19.1405363,19.3536044,23430,2175,1068,1359.917924,304.7435123,-537.1104404
492,25.42103457,0.051083326,19.57585912,19.35405101,23486,2068,1474,1323.224173,-68.0515289,884.6698757
493,25.47508335,0.054048777,18.50180638,19.35224286,23540,2214,1014,86714.04835,8155.68832,3735.261046
494,25.52816415,0.053080797,18.83920462,19.3511761,0,0,0,-88435.68048,-8153.644299,-4242.175775
495,25.59631324,0.06814909,14.67371028,19.33872255,0,0,0,-82480.27861,-7290.976724,-4848.870608
496,25.66378784,0.067474604,14.82039087,19.32684306,0,0,0,-77214.20276,-7167.771703,-3519.623071
497,25.72534275,0.061554909,16.24565807,19.31947049,0,0,0,-75077.29997,-6610.740711,-4711.910932
498,25.77309918,0.047756433,20.93958713,19.32247249,0,0,0,-76885.69316,-7231.305211,-3311.898592
499,25.82251453,0.04941535,20.23662689,19.32422187,0,0,0,0,0,0
500,25.89199376,0.069479227,14.39279109,19.31098874,0,0,0,0,0,0
501,25.95921063,0.067216873,14.87721688,19.29950826,23858,2179,1043,0,0,0
502,26.01742125,0.058210611,17.17899841,19.29476389,23961,2051,1404,78457.0983,6715.725914,4597.210718
503,26.06896496,0.051543713,19.40100837,19.29497396,24042,2115,1167,78042.47066,6865.47814,3788.185811
504,26.12108207,0.052117109,19.1875569,19.29475964,24081,2077,1333,84093.33632,7253.098274,4654.973519
505,26.17275786,0.051675797,19.35141919,19.29487151,24111,2119,1155,90325.6859,7938.290756,4326.911667
506,26.22348762,0.050729752,19.71229838,19.29567903,24141,2062,1296,1098.67515,-454.2225886,982.2078197
507,26.27369499,0.050207376,19.91739203,19.29686708,24168,2123,1148,808.8700855,281.3461167,-1000.341748
508,26.3251195,0.051424503,19.44598266,19.29715837,24194,2075,1299,595.9690889,-156.8339708,517.5521035
509,26.37607741,0.050957918,19.6240356,19.29778989,24232,2132,1105,594.1386367,216.4081127,-897.1099946
510,26.42845225,0.05237484,19.09313717,19.29738432,24259,2092,1321,577.6606213,-105.3840323,647.9166429
511,26.4803319,0.051879644,19.2753827,19.29734121,24300,2172,1123,615.5725164,425.8677786,-669.77387
512,26.53310704,0.052775145,18.94831379,19.29664698,24329,2129,1338,619.2678452,23.07830479,730.812985
513,26.58530354,0.052196503,19.1583717,19.2963755,24375,2217,1056,692.074164,542.9532115,-929.1382423
514,26.6376574,0.052353859,19.10078875,19.29599109,0,0,0,-92663.11056,-8152.762946,-4225.517381
515,26.68265247,0.04499507,22.2246573,19.30092972,24453,2214,1656,767.0994384,482.4027396,1324.630473
516,26.75082541,0.068172932,14.6685785,19.28912444,24497,2322,1062,723.8709586,551.1707807,-224.1427841
517,26.80175352,0.050928116,19.63551927,19.28978265,24504,2225,1349,646.8007186,354.8163942,40.65604517
518,26.85291672,0.051163197,19.5452995,19.29026949,24511,2242,1249,505.4368993,92.91119472,717.2744233
519,26.90545487,0.052538157,19.03378547,19.28976865,24505,2254,1271,87988.27997,8093.270069,4563.685119
520,26.9608705,0.05541563,18.04545024,19.28721107,24501,2273,1285,182.8178812,224.7136456,-1413.029873
521,27.0148828,0.054012299,18.51430186,19.28566575,24496,2301,1245,-3.753590274,-78.82539575,686.9070201
522,27.06725454,0.05237174,19.09426713,19.28529542,24476,2317,1242,-104.5079184,343.3831604,-399.3695452
523,27.11937952,0.052124977,19.1846607,19.28510199,24435,2356,1306,-284.2122263,426.3183394,213.1591697
524,27.17154169,0.05216217,19.17098142,19.28488291,24400,2418,1254,-398.7256227,622.7714488,-64.55557701
525,27.22741985,0.055878162,17.89607885,19.2820327,24355,2410,1340,-549.5512423,515.6747959,207.0227283
526,27.27858424,0.051164389,19.5448441,19.28252564,24314,2519,1197,-688.9708403,825.2507867,-181.7065952
527,27.32739782,0.048813581,20.48610182,19.28467553,24264,2459,1442,-815.3128721,546.1057917,769.1630869
528,27.37868786,0.051290035,19.49696457,19.28507322,24234,2552,1145,-776.2634556,756.9534194,-621.7831659
529,27.42975712,0.05106926,19.58125117,19.28562465,24194,2452,1477,-814.4817021,134.4290188,881.6962115
530,27.48187041,0.052113295,19.18896143,19.28544135,24147,2514,1173,-818.5505153,409.2752577,-657.2016157
531,27.53256679,0.050696373,19.725277,19.28625123,24189,2281,1450,-487.4031569,-928.0156106,986.5039895
532,27.58201122,0.049444437,20.22472214,19.28793356,24136,2413,1077,-503.6312495,-180.9924803,-1436.135985
533,27.63314128,0.051130056,19.55796787,19.28843321,24062,2296,1552,-676.5521923,-1006.961402,1600.911292
534,27.68558311,0.052441835,19.06874525,19.28801708,24013,2412,700,-710.8049656,-157.0839703,-3051.356123
535,27.73752522,0.05194211,19.25220209,19.28795001,23976,2158,1750,-667.4523906,-1389.550006,2252.163914
536,27.78842211,0.050896883,19.64756859,19.28860868,23960,2269,1083,-887.5500928,-46.50917517,-1422.405607
537,27.83872199,0.050299883,19.88076199,19.28967861,23944,2118,1384,-747.1518071,-1147.96762,1194.664608
538,27.8895998,0.05087781,19.65493423,19.29034493,23939,2143,1193,-482.313492,-599.9509291,-1407.727997
539,27.94228673,0.05268693,18.98003937,19.28975983,23891,2030,1383,-476.6520931,-1492.468029,2668.470324
540,27.99247146,0.050184727,19.9263813,19.29090116,23803,2164,1456,-678.2672956,23.52372123,-1152.66234
541,28.04195523,0.049483776,20.2086437,19.29252064,23819,2179,1020,-555.0273118,-354.2727522,-247.9909266
